ConstituentID,FirstName,DisplayName,ArtistBio,Nationality,Region,Continent,Gender
3615,Lee,Lee Lozano,"American, 1930–1999",American,North America,Americas,Female
3617,Louis,Louis Lozowick,"American, born Ukraine. 1892–1973",American,North America,Americas,Male
3618,Lu,Lu Chu Chuan,Chinese,Chinese,Eastern Asia,Asia,
3619,Dietrich,Dietrich Lubs,"German, born 1938",German,Western Europe,Europe,Male
3620,Caroline,Caroline Lucas,"British, 1886–1967",British,Nothern Europe,Europe,Female
3621,Maximilien,Maximilien Luce,"French, 1858–1941",French,Western Europe,Europe,Male
3622,Lucebert,Lucebert,"Dutch, 1924–1994",Dutch,Western Europe,Europe,Male
3623,Tekening,Tekening Lucerbert,Dutch,Dutch,Western Europe,Europe,
3624,Thomas,Thomas Lüchinger,"Swiss, born 1953",Swiss,Western Europe,Europe,Male
3625,Hans,Hans Luckhardt,"German, 1890–1954",German,Western Europe,Europe,Male
3626,Ryah,Ryah Ludins,"American, 1896–1957",American,North America,Americas,Female
3627,John,John Lueders-Booth,"American, born 1935",American,North America,Americas,Male
3628,Konrad,Konrad Lueg,"German, 1939–1996",German,Western Europe,Europe,Male
3629,Amador,Amador Lugo,Mexican,Mexican,Central America,Americas,Male
3630,Jan,Jan Lukas,"Czech, 1915",Czech,Eastern Europe,Europe,Male
3631,Sven,Sven Lukin,"American, born Latvia 1934",American,North America,Americas,Male
3632,Luktak,Luktak,"Canadian, born 1928",Canadian,North America,Americas,
3633,Ernest,Ernest S. Lumsden,British,British,Nothern Europe,Europe,Male
3635,Jorge,Jorge Guillermo Luna Ercilla,Argentine,Argentine,South America,Americas,Male
3636,Norman,Norman Lundin,"American, born 1938",American,North America,Americas,Male
3637,Evert,Evert Lundquist,"Swedish, 1904–1994",Swedish,Nothern Europe,Europe,Male
3638,Alexandre,Alexandre Lunois,"French, 1863–1916",French,Western Europe,Europe,Male
3639,Francois,Francois Lunven,"French, 1942–1971",French,Western Europe,Europe,Male
3640,Markus,Markus Lüpertz,"German, born 1941",German,Western Europe,Europe,Male
3641,Jean,Jean Lurçat,"French, 1892–1966",French,Western Europe,Europe,Male
3642,Boris,Boris Lurie,"American, born Russia. 1924–2008",American,North America,Americas,Male
3643,Urs,Urs Lüthi,"Swiss, born 1947",Swiss,Western Europe,Europe,Male
3644,Nicholas,Nicholas Luttinger,"American, born 1942",American,North America,Americas,Male
3645,Max,Max Lutzbacher,Swiss,Swiss,Western Europe,Europe,Male
3646,Mariette,Mariette Lydis,"Austrian, 1890–1970",Austrian,Western Europe,Europe,Female
3647,Lynch,Lynch,American,American,North America,Americas,
3648,George,George Platt Lynes,"American, 1907–1955",American,North America,Americas,Male
3649,George,George Lynn,"Canadian, 1941–1983",Canadian,North America,Americas,Male
3650,Danny,Danny Lyon,"American, born 1942",American,North America,Americas,Male
3651,Joan,Joan Lyons,"American, born 1937",American,North America,Americas,Female
3652,Nathan,Nathan Lyons,"American, 1930–2016",American,North America,Americas,Male
3653,Richard,Richard Lytle,"American, born 1935",American,North America,Americas,Male
3654,Ernst,Ernst Mumenthaler,"Swiss, 1901–1978",Swiss,Western Europe,Europe,Male
3655,M.,M. H,Nationality unknown,Nationality unknown,,,
3656,Dora,Dora Maar,French 1907–1997,French,Western Europe,Europe,Female
3657,Zell,Zell Mabee,Nationality unknown,Nationality unknown,,,
3658,Mabuchi,Mabuchi Toru,"Japanese, 1920–1994",Japanese,Eastern Asia,Asia,Male
3659,Joaquín,Joaquín  Macías,Nicaraguan,Nicaraguan,Central America,Americas,Male
3660,Robert,Robert MacBryde,"British, 1913–1966",British,Nothern Europe,Europe,Male
3661,Mino,Mino Maccari,"Italian, 1898–1989",Italian,Southern Europe,Europe,Male
3662,Rómulo,Rómulo Macció,"Argentine, born 1931",Argentine,South America,Americas,Male
3663,Stanton,Stanton Macdonald-Wright,"American, 1890–1973",American,North America,Americas,Male
3664,Eduardo,Eduardo A. MacEntyre,"Argentine, 1929–2014",Argentine,South America,Americas,Male
3665,Greg,Greg MacGregor,American,American,North America,Americas,Male
3666,Sheldon,Sheldon Machlin,"American, 1918–1975",American,North America,Americas,Male
3667,Saša,Saša Janez Mächtig,born 1941,Yugoslav,Southern Europe,Europe,Male
3668,Loren,Loren MacIver,"American, 1909–1998",American,North America,Americas,Female
3669,Heinz,Heinz Mack,"German, born 1931",German,Western Europe,Europe,Male
3670,August,August Macke,"German, 1887–1914",German,Western Europe,Europe,Male
3671,Charles,Charles Rennie Mackintosh,"British, 1868–1928",British,Nothern Europe,Europe,Male
3672,Owen,Owen F. Maclaren,"British, 1906–1978",British,Nothern Europe,Europe,Male
3673,Angus,Angus MacLise,"American, 1938–1979",American,North America,Americas,Male
3674,W.,W. E. Macnaughtan,American,American,North America,Americas,
3675,Wendy,Wendy MacNeil,"American, born 1943",American,North America,Americas,Female
3676,Robert,Robert Macpherson,"British, 1811–1872",British,Nothern Europe,Europe,Male
3677,Alen,Alen MacWeeney,"American, born 1939",American,North America,Americas,Male
3678,Bea,Bea Maddock,"Australian, born 1934",Australian,Australia and New Zealand,Oceania,Female
3680,Josaku,Josaku Maede,"Japanese, born 1926",Japanese,Eastern Asia,Asia,Male
3681,Toshiro,Toshiro Maeda,"Japanese, 1904–1990",Japanese,Eastern Asia,Asia,Male
3682,Sempan,Sempan Maekawa,"Japanese, 1888–1960",Japanese,Eastern Asia,Asia,Male
3683,Paul,Paul Maenz,"German, born 1939",German,Western Europe,Europe,Male
3684,Karel,Karel Maes,"Belgian, 1900–1974",Belgian,Western Europe,Europe,Male
3685,Romeo,Romeo Maestri,Italian,Italian,Southern Europe,Europe,Male
3686,Aloisio,Aloisio Lahyre de  Magalhães,"Brazilian, 1927–1982",Brazilian,South America,Americas,Male
3687,Victor,Victor Magariños,"Argentine, 1924–1993",Argentine,South America,Americas,Male
3688,Vico,Vico Magistretti,"Italian, 1920–2006",Italian,Southern Europe,Europe,Male
3689,F.,F. Maglin,French,French,Western Europe,Europe,
3690,Alberto,Alberto Magnelli,"Italian, 1888–1971",Italian,Southern Europe,Europe,Male
3691,Greta,Greta Magnusson Grossman,"American, born Sweden. 1906–1999",American,North America,Americas,Female
3692,René,René Magritte,"Belgian, 1898–1967",Belgian,Western Europe,Europe,Male
3693,William,William Maguire,"American, born 1943",American,North America,Americas,Male
3694,Robert,Robert Mahon,"American, born 1949",American,North America,Americas,Male
